INTV_QRT,INTV_MON,ACPTCHLD,REJ_PER,REJ_FAM,ACPT_PER,ACPT_FAM,NON_INTV,RECTYPE,SRVY_YR,LIVQRT_P,HHX,REGION,WTIA_HH,WTFA_HH,PSTRAT,PPSU
3,7,1,0,0,3,1,,10,2018,1,031445,2,1833.4,2327,134,22
3,9,0,0,0,2,1,,10,2018,1,031446,1,1810.5,2573,112,2
3,7,0,0,0,2,1,,10,2018,1,031448,3,1868.7,2748,106,53
3,7,,,,,,1,10,2018,1,031449,2,1941.8,0,131,34
3,7,0,0,0,2,1,,10,2018,1,031450,1,2030.5,3358,140,66
3,7,0,0,0,1,1,,10,2018,1,031451,2,2019.4,3867,131,1
3,9,3,0,0,6,1,,10,2018,1,031452,2,2019.4,3628,131,2
3,7,0,1,1,1,1,,10,2018,1,031453,1,2194.8,3240,101,102
3,8,0,0,0,3,1,,10,2018,1,031454,4,875.9,925,108,51
3,8,,,,,,5,10,2018,1,031455,1,1820,0,124,61
3,7,,,,,,1,10,2018,1,031456,3,2267.5,0,102,15
3,8,,,,,,1,10,2018,1,031457,4,2149.8,0,108,2
3,7,,,,,,4,10,2018,1,031458,3,2112,0,103,2
3,9,2,0,0,4,1,,10,2018,1,031460,3,2017.1,3171,145,23
3,8,0,0,0,1,1,,10,2018,1,031461,4,1980.7,2971,111,46
3,8,2,0,0,4,1,,10,2018,1,031462,3,2215.7,4446,141,23
3,9,0,0,0,1,1,,10,2018,1,031463,1,2004.3,3007,105,2
3,7,,,,,,1,10,2018,1,031464,3,2252.6,0,115,20
3,7,0,0,0,2,1,,10,2018,1,031467,3,2402.6,2949,149,56
3,8,,,,,,1,10,2018,5,031468,3,2348.7,0,102,40
3,8,0,0,0,2,1,,10,2018,1,031469,3,2208,2880,103,32
3,7,0,0,0,2,1,,10,2018,5,031470,2,2040,2754,109,57
3,9,0,0,0,2,1,,10,2018,1,031471,4,2258.8,3106,114,10
3,8,1,0,0,5,1,,10,2018,1,031472,4,2369.4,3662,119,4
3,7,,,,,,1,10,2018,1,031473,1,2030.5,0,105,62
3,9,2,0,0,4,1,,10,2018,1,031474,4,673.8,1078,111,1
3,9,0,0,0,2,1,,10,2018,1,031475,4,2385.3,3459,119,9
3,8,0,0,0,1,1,,10,2018,1,031476,3,2249,4498,139,45
3,9,,,,,,2,10,2018,1,031477,3,2215.7,0,130,21
3,9,,,,,,1,10,2018,1,031478,1,2104.7,0,101,2
3,9,1,0,0,3,1,,10,2018,1,031479,1,1390.4,1814,128,11
3,7,0,0,0,1,1,,10,2018,1,031480,3,2108.1,2846,122,12
3,8,,,,,,1,10,2018,1,031481,1,944.5,0,105,150
3,9,,,,,,1,10,2018,1,031482,1,1820,0,124,67
3,9,0,0,0,2,1,,10,2018,1,031483,4,1746.3,2390,143,45
3,7,0,0,0,1,1,,10,2018,1,031484,4,2353.3,3383,151,1
3,7,,,,,,1,10,2018,1,031485,4,2354.8,0,108,22
3,9,,,,,,1,10,2018,1,031488,3,2207.8,0,103,20
3,9,0,0,0,1,1,,10,2018,1,031489,3,1994.5,2762,142,50
3,9,0,0,0,2,1,,10,2018,1,031490,3,2215.7,3112,135,22
3,8,0,0,0,1,1,,10,2018,1,031493,1,2174.6,3680,148,102
3,9,,,,,,1,10,2018,1,031494,3,2407.1,0,136,26
3,8,0,0,0,1,1,,10,2018,1,031495,2,2019.4,2793,137,1
3,9,0,0,0,1,1,,10,2018,1,031496,1,2194.8,3414,110,104
3,8,0,0,0,1,1,,10,2018,1,031497,1,2174.6,3680,148,102
3,7,0,0,0,1,1,,10,2018,1,031499,2,2058.8,4158,131,20
3,8,,,,,,1,10,2018,1,031500,4,2381.2,0,129,6
3,9,,,,,,1,10,2018,1,031501,1,2038.3,0,110,2
3,8,,,,,,1,10,2018,1,031502,1,1820,0,148,60
3,8,0,0,0,1,1,,10,2018,1,031503,4,1923.5,2985,151,50
3,7,,,,,,1,10,2018,1,031504,2,2311.8,0,137,26
3,9,,,,,,1,10,2018,1,031505,3,2113.4,0,144,27
3,9,,,,,,1,10,2018,1,031506,3,2102.5,0,103,19
3,7,2,0,0,4,1,,10,2018,1,031507,3,1934.6,3207,136,53
3,8,3,0,0,5,1,,10,2018,1,031509,1,2030.5,3358,140,66
3,7,2,0,0,4,1,,10,2018,5,031510,3,1967.4,2951,122,3
3,8,0,0,0,2,1,,10,2018,1,031511,3,1965.6,3112,121,51
3,9,0,0,0,2,1,,10,2018,1,031513,1,2027.6,2993,140,65
3,7,0,0,0,2,1,,10,2018,1,031514,2,2427.7,3421,147,1
3,8,0,0,0,1,1,,10,2018,1,031515,4,2381.2,2953,113,3
3,7,0,0,0,6,1,,10,2018,1,031516,1,1820,4003,148,61
3,7,0,0,0,1,1,,10,2018,1,031517,4,700.6,768,123,1
3,7,,,,,,3,10,2018,1,031518,1,1820,0,110,62
3,9,1,0,0,3,1,,10,2018,1,031519,3,2210.8,3474,145,7
3,7,0,0,0,2,1,,10,2018,1,031520,2,1907.1,3457,133,32
3,9,0,0,0,1,1,,10,2018,1,031521,1,2027.6,2993,140,65
3,9,0,0,0,2,1,,10,2018,1,031522,2,2252.7,3504,146,14
3,8,,,,,,2,10,2018,1,031523,1,2008.5,0,148,63
3,9,,,,,,1,10,2018,1,031524,3,575.1,0,104,5
3,8,0,0,0,2,1,,10,2018,1,031525,3,2215.7,3224,135,21
3,7,0,0,0,1,1,,10,2018,1,031526,3,2087,3900,121,8
3,7,0,0,0,2,1,,10,2018,1,031527,2,2012.8,3019,127,31
3,8,3,0,0,5,1,,10,2018,1,031528,4,528.4,981,108,114
3,7,0,0,0,2,1,,10,2018,1,031529,2,2126.8,4128,109,16
3,7,,,,,,1,10,2018,1,031530,3,2212.7,0,145,9
3,7,,,,,,1,10,2018,1,031531,4,2385.3,0,119,9
3,7,2,0,0,4,1,,10,2018,1,031532,3,2228.8,3343,102,16
3,7,0,0,0,1,1,,10,2018,1,031533,2,2095.8,2957,107,32
3,7,,,,,,2,10,2018,1,031537,2,1949,0,107,109
3,7,0,0,0,2,1,,10,2018,1,031538,4,2381.2,3423,129,5
3,9,0,0,0,2,1,,10,2018,1,031540,3,2224.8,3602,135,25
3,8,1,0,0,5,1,,10,2018,1,031541,2,1949,4483,107,109
3,7,0,0,0,2,1,,10,2018,1,031542,3,2017.1,3004,121,22
3,8,1,0,0,3,1,,10,2018,1,031543,2,1913.6,3827,127,26
3,7,0,0,0,2,1,,10,2018,1,031544,3,2308.3,4061,130,26
3,9,,,,,,1,10,2018,1,031545,2,2270.4,0,117,25
3,9,,,,,,1,10,2018,1,031546,4,2358.5,0,129,9
3,7,1,0,0,3,1,,10,2018,1,031548,3,2017.1,4228,139,19
3,9,,,,,,1,10,2018,1,031549,4,1746.3,0,143,45
3,9,,,,,,1,10,2018,5,031551,3,2087.2,0,121,7
3,7,2,0,0,4,1,,10,2018,1,031552,2,1972,2229,134,31
3,9,0,0,0,2,1,,10,2018,1,031553,4,2152.2,2767,100,139
3,7,3,0,0,4,1,,10,2018,1,031554,2,2029.5,2283,127,12
3,9,0,0,0,2,1,,10,2018,1,031555,4,2381.2,3524,119,3
3,9,,,,,,1,10,2018,1,031557,3,2057.8,0,144,62
3,7,2,0,0,4,1,,10,2018,1,031558,3,2017.1,3423,132,20
3,9,2,0,0,4,1,,10,2018,1,031561,3,2261.2,2713,106,35
3,7,0,0,0,2,1,,10,2018,1,031562,3,2219.1,3107,126,35
3,7,,,,,,1,10,2018,1,031564,1,1961.5,0,105,1
3,7,,,,,,1,10,2018,1,031565,4,1923.5,0,113,53
3,7,,,,,,3,10,2018,1,031567,3,2161.9,0,103,34
3,7,,,,,,2,10,2018,1,031568,2,2310.7,0,118,17
3,7,3,0,0,5,1,,10,2018,1,031569,1,1948.6,3484,110,61
3,7,1,0,0,7,1,,10,2018,1,031570,4,2415.6,3503,113,2
3,8,,,,,,1,10,2018,1,031571,3,2739.8,0,135,23
3,9,,,,,,2,10,2018,1,031572,3,2017.1,0,132,20
3,9,0,0,0,2,1,,10,2018,1,031573,3,2064,2643,149,54
3,9,0,0,0,2,1,,10,2018,1,031574,2,2019.4,3760,133,1
3,8,,,,,,1,10,2018,1,031575,2,2065.4,0,107,78
3,8,,,,,,5,10,2018,1,031576,1,2017.4,0,105,59
3,7,0,0,0,3,1,,10,2018,1,031577,3,2369.6,3160,120,47
3,9,,,,,,1,10,2018,1,031578,4,2381.2,0,151,9
3,7,0,0,0,1,1,,10,2018,1,031580,1,2004.3,3007,105,2
3,8,0,0,0,1,1,,10,2018,1,031581,1,2004.3,3007,105,2
3,8,1,0,0,4,1,,10,2018,1,031582,2,1956.3,2637,133,48
3,9,0,0,0,2,1,,10,2018,1,031583,2,2095.8,3350,107,33
3,9,,,,,,1,10,2018,1,031584,1,1820,0,110,60
3,7,2,0,0,4,1,,10,2018,1,031585,3,1932.7,2860,104,53
3,8,4,0,0,6,1,,10,2018,1,031586,2,1949,4483,107,109
3,9,,,,,,1,10,2018,1,031587,1,2239.3,0,125,16
3,8,2,0,0,4,1,,10,2018,1,031588,3,2548.7,3898,106,22
3,9,1,0,0,2,1,,10,2018,1,031589,2,2181.9,3071,107,1
3,8,0,0,0,1,1,,10,2018,1,031590,1,2038.3,4474,110,3
3,8,,,,,,1,10,2018,1,031591,1,759.1,0,128,28
3,9,0,0,0,5,1,,10,2018,1,031592,4,2381.2,3175,129,8
3,7,,,,,,2,10,2018,1,031593,3,1932.7,0,139,51
3,8,,,,,,4,10,2018,1,031594,1,1820,0,124,66
3,7,,,,,,1,10,2018,1,031595,2,1929.9,0,131,32
3,8,,,,,,5,10,2018,1,031596,1,2231.4,0,125,14
3,7,0,1,1,2,1,,10,2018,1,031597,3,2369.6,4062,121,48
3,7,0,0,0,2,1,,10,2018,1,031598,4,2381.2,3423,129,5
3,7,0,0,0,3,1,,10,2018,1,031599,4,2381.2,2899,113,1
3,7,2,0,0,4,1,,10,2018,5,031600,3,2177,2631,144,26
3,7,4,0,0,5,1,,10,2018,1,031601,3,2113.4,2906,144,27
3,7,,,,,,1,10,2018,1,031602,1,2141.3,0,148,3
3,8,,,,,,1,10,2018,1,031604,3,2215.7,0,130,23
3,9,0,0,0,1,1,,10,2018,1,031605,1,1948.6,4099,110,65
3,9,,,,,,1,10,2018,1,031606,1,2038.3,0,124,1
3,9,0,0,0,1,1,,10,2018,1,031607,2,2280.9,3481,118,16
3,9,,,,,,2,10,2018,1,031608,1,759.1,0,128,28
3,7,3,0,0,5,1,,10,2018,1,031610,4,2819.5,3589,113,9
3,8,0,0,0,1,1,,10,2018,1,031611,2,1999.7,3452,117,38
3,7,2,0,0,3,1,,10,2018,1,031612,1,951.3,1829,140,152
3,9,0,0,0,2,1,,10,2018,6,031613,2,1954.8,2444,118,31
3,7,0,0,0,4,1,,10,2018,1,031614,2,2019.4,2793,137,1
3,9,1,0,0,3,1,,10,2018,1,031615,4,528.4,981,108,114
3,9,3,0,0,7,1,,10,2018,1,031618,4,2369.4,3616,129,4
3,7,0,0,0,3,1,,10,2018,1,031620,1,2038.3,3660,124,4
3,8,,,,,,1,10,2018,1,031621,4,1901.3,0,143,44
3,8,0,0,0,1,1,,10,2018,1,031622,2,2343.4,5047,134,14
3,8,,,,,,1,10,2018,1,031624,2,2019.4,0,117,2
3,9,,,,,,1,10,2018,1,031625,2,2181.9,0,107,1
3,7,3,0,0,4,1,,10,2018,1,031626,1,2004.3,3875,140,4
3,8,,,,,,1,10,2018,1,031627,2,1913.1,0,117,36
3,7,,,,,,1,10,2018,1,031628,2,2311.8,0,137,26
3,7,1,0,0,3,1,,10,2018,1,031629,4,2369.4,3422,129,2
3,8,,,,,,1,10,2018,1,031630,3,575.1,0,132,5
3,9,0,0,0,2,1,,10,2018,1,031631,2,1999.7,3452,117,38
3,8,,,,,,2,10,2018,1,031632,2,1995.9,0,137,20
3,7,,,,,,4,10,2018,1,031633,3,2252.6,0,115,19
3,7,,,,,,1,10,2018,1,031634,2,1941.8,0,137,38
3,7,2,0,0,4,1,,10,2018,1,031635,4,2210.7,3895,143,35
3,7,,,,,,2,10,2018,1,031637,4,2435.2,0,129,45
3,7,0,0,0,1,1,,10,2018,1,031638,2,2344.6,4455,127,21
3,7,0,0,0,2,1,,10,2018,1,031639,2,2040,2754,109,57
3,7,1,0,0,3,1,,10,2018,1,031642,3,2215.7,3829,130,23
3,7,0,0,0,3,1,,10,2018,1,031643,3,1932.7,3479,139,51
3,8,1,0,0,3,1,,10,2018,1,031644,3,2359.4,2732,142,46
3,7,0,0,0,1,1,,10,2018,1,031645,3,2029.6,2654,126,13
3,8,,,,,,1,10,2018,1,031646,4,1923.5,0,151,50
3,8,,,,,,1,10,2018,1,031647,4,512.8,0,114,98
3,8,0,0,0,2,1,,10,2018,1,031648,3,2402.6,2949,149,56
3,8,0,0,0,1,1,,10,2018,1,031649,2,2095.8,3350,107,33
3,8,,,,,,4,10,2018,1,031650,4,2381.2,0,113,6
3,7,1,0,0,3,1,,10,2018,1,031651,1,2038.3,4474,148,2
3,8,,,,,,2,10,2018,1,031652,3,2017.1,0,104,23
3,8,0,0,0,2,1,,10,2018,1,031653,4,2362.2,3675,119,1
3,7,,,,,,3,10,2018,1,031654,4,2819.5,0,113,9
3,8,,,,,,2,10,2018,1,031655,1,1820,0,124,61
3,8,0,0,0,2,1,,10,2018,1,031656,1,1810.5,2368,112,1
3,7,0,0,0,1,1,,10,2018,1,031658,3,2262.8,4004,102,38
3,8,0,0,0,1,1,,10,2018,1,031659,3,1965.3,3216,136,50
3,8,,,,,,1,10,2018,1,031660,2,1949,0,107,109
3,8,,,,,,5,10,2018,1,031661,3,886,0,136,1
3,8,0,0,0,2,1,,10,2018,1,031662,1,2194.8,3495,148,101
3,9,1,0,0,7,1,,10,2018,1,031663,1,1820,2669,101,60
3,9,2,0,0,4,1,,10,2018,1,031664,3,2056.1,2804,141,10
3,7,1,0,0,2,1,,10,2018,1,031665,4,2380,2921,111,11
3,7,0,0,0,1,1,,10,2018,1,031666,1,1810.5,2368,112,1
3,9,0,0,0,1,1,,10,2018,1,031667,2,1956.3,2637,133,48
3,8,,,,,,2,10,2018,1,031668,3,2224.8,0,150,22
3,7,0,0,0,2,1,,10,2018,1,031669,3,1865.9,2884,144,39
3,9,,,,,,1,10,2018,1,031670,4,2202.1,0,100,4
3,8,0,0,0,2,1,,10,2018,1,031671,3,2215.7,3224,135,21
3,9,0,1,1,1,1,,10,2018,1,031672,2,2006.4,2315,133,47
3,9,1,0,0,4,1,,10,2018,1,031673,4,2381.2,3016,113,6
3,9,2,0,0,4,1,,10,2018,1,031674,3,2224.8,3602,135,25
3,8,,,,,,1,10,2018,1,031675,1,1820,0,148,60
3,9,0,0,0,2,1,,10,2018,5,031676,2,1954.8,2444,118,31
3,8,,,,,,1,10,2018,1,031677,3,575.1,0,136,5
3,9,0,0,0,5,1,,10,2018,1,031679,3,2048.4,3053,104,9
3,7,,,,,,1,10,2018,1,031680,4,1877.5,0,111,47
3,9,,,,,,1,10,2018,1,031681,4,528.4,0,108,114
3,8,0,0,0,6,1,,10,2018,1,031682,3,1932.7,3479,139,51
3,9,,,,,,1,10,2018,98,031683,3,2056.1,0,150,9
3,7,0,0,0,2,1,,10,2018,1,031685,3,2070.3,3105,115,3
3,7,0,0,0,2,2,,10,2018,1,031686,1,2030.4,2106,140,63
3,7,,,,,,1,10,2018,1,031687,3,2210.8,0,145,7
3,8,0,0,0,3,1,,10,2018,1,031688,1,2239.3,3536,125,16
3,9,0,0,0,2,1,,10,2018,1,031689,4,2362.2,3675,119,1
3,9,,,,,,1,10,2018,1,031690,2,1907.1,0,131,33
3,8,0,0,0,2,1,,10,2018,1,031691,1,2038.3,4474,148,2
3,7,,,,,,1,10,2018,1,031692,2,2083.3,0,107,75
3,9,,,,,,2,10,2018,1,031693,2,2115.6,0,147,38
3,7,0,0,0,1,1,,10,2018,1,031694,4,528.4,981,108,114
3,8,0,0,0,2,1,,10,2018,1,031696,1,1820,2669,101,60
3,8,,,,,,1,10,2018,1,031697,2,2019.4,0,133,2
3,8,,,,,,1,10,2018,1,031699,1,2195.5,0,116,19
3,8,2,0,0,3,1,,10,2018,1,031700,3,2224.8,2892,150,22
3,7,1,0,0,3,1,,10,2018,1,031702,3,2056.1,2804,141,10
3,9,2,0,0,4,1,,10,2018,1,031703,2,860.8,861,109,108
3,7,0,0,0,2,1,,10,2018,1,031704,3,2012.4,3019,122,14
3,9,1,0,0,2,1,,10,2018,1,031705,2,1942.9,3314,146,28
3,8,0,0,0,1,1,,10,2018,1,031706,4,2404.1,3726,113,7
3,7,0,0,0,1,1,,10,2018,5,031708,4,1942.4,2995,114,72
3,7,,,,,,3,10,2018,1,031709,3,2215.7,0,130,21
3,8,1,0,0,3,1,,10,2018,1,031711,1,2186.9,2916,124,102
3,9,0,0,0,2,1,,10,2018,1,031712,2,1907.1,2774,117,34
3,9,,,,,,2,10,2018,1,031713,1,2038.3,0,124,4
3,9,0,1,1,1,1,,10,2018,1,031714,4,2362.2,3508,113,10
3,7,0,0,0,1,1,,10,2018,1,031716,2,1956.3,2817,131,48
3,9,2,0,0,4,1,,10,2018,1,031717,3,2092,2615,115,10
3,8,,,,,,5,10,2018,1,031718,1,1820,0,148,64
3,9,,,,,,2,10,2018,1,031719,2,2252.7,0,146,14
3,7,0,0,0,2,1,,10,2018,1,031721,3,2017.1,3946,136,21
3,7,0,1,1,1,1,,10,2018,1,031722,3,2167.6,2668,141,4
3,7,,,,,,3,10,2018,1,031723,3,2115.1,0,106,3
3,8,,,,,,5,10,2018,1,031724,4,2264.8,0,129,7
3,7,6,0,0,8,1,,10,2018,1,031725,4,2209.1,4173,138,3
3,8,0,0,0,2,1,,10,2018,1,031726,4,1942.4,2719,108,80
3,7,,,,,,1,10,2018,5,031727,3,1910.2,0,144,7
3,9,2,0,0,5,1,,10,2018,5,031728,3,2196.6,3594,122,46
3,8,0,0,0,2,1,,10,2018,1,031729,2,1996.3,2662,109,55
3,7,2,0,0,4,1,,10,2018,1,031730,4,2264.8,3850,119,5
3,7,2,0,0,3,1,,10,2018,1,031732,2,2019.4,2747,137,2
3,7,0,0,0,1,1,,10,2018,1,031733,1,1948.6,3484,110,61
3,9,2,0,0,4,1,,10,2018,1,031735,2,1999.7,3603,131,35
3,8,,,,,,1,10,2018,1,031736,3,2308.3,0,135,23
3,7,,,,,,1,10,2018,1,031737,3,2048.4,0,139,7
3,8,0,0,0,1,1,,10,2018,1,031739,3,2087,4368,139,8
3,7,,,,,,2,10,2018,1,031740,3,1965.6,0,132,49
3,9,,,,,,1,10,2018,1,031741,3,575.1,0,120,5
3,9,0,0,0,3,1,,10,2018,1,031742,3,2224.8,3072,150,25
3,8,0,0,0,2,1,,10,2018,1,031743,3,2048.4,2935,132,9
3,9,,,,,,1,10,2018,1,031745,2,2270.4,0,117,25
3,8,0,0,0,2,1,,10,2018,1,031747,3,2066,3673,106,15
3,7,0,0,0,2,1,,10,2018,1,031748,1,955.1,1671,105,151
3,8,0,0,0,1,1,,10,2018,1,031749,3,2369.6,3160,120,47
3,9,0,0,0,3,1,,10,2018,1,031750,3,2407.1,3653,136,26
3,7,,,,,,1,10,2018,1,031751,2,2019.4,0,133,1
3,8,0,0,0,1,1,,10,2018,1,031752,3,2262.6,3096,102,43
3,8,0,0,0,2,1,,10,2018,1,031753,3,2311.5,3121,106,36
3,9,,,,,,1,10,2018,1,031756,4,2209.1,0,100,3
3,7,0,0,0,2,2,,10,2018,1,031757,4,528.4,981,108,114
3,8,,,,,,2,10,2018,1,031758,1,1820,0,148,59
3,8,0,0,0,4,1,,10,2018,1,031759,1,2186.9,2757,110,103
3,9,0,0,0,2,1,,10,2018,1,031760,1,2030.5,2890,140,62
3,7,,,,,,1,10,2018,1,031761,3,1950.8,0,149,30
3,9,0,0,0,2,1,,10,2018,1,031762,1,2014.4,4029,116,1
3,8,,,,,,1,10,2018,1,031763,2,2343.4,0,134,14
3,9,,,,,,2,10,2018,1,031764,4,1038.8,0,143,23
3,9,0,0,0,1,1,,10,2018,1,031765,2,1999.7,3783,137,36
3,7,1,0,0,3,1,,10,2018,1,031766,3,2087.2,3366,145,10
3,7,,,,,,5,10,2018,1,031767,2,2019.4,0,131,1
3,9,,,,,,1,10,2018,1,031768,2,2067.2,0,146,1
3,7,0,0,0,1,1,,10,2018,1,031769,4,2258.8,3106,114,10
3,9,,,,,,3,10,2018,1,031770,4,2404.1,0,113,7
3,8,,,,,,1,10,2018,1,031771,3,2224.8,0,130,24
3,7,,,,,,2,10,2018,1,031772,3,2308.3,0,130,26
3,8,5,0,0,7,1,,10,2018,1,031773,3,2092,2615,115,10
3,8,0,0,0,1,1,,10,2018,1,031774,3,2114.1,3750,104,8
3,7,,,,,,1,10,2018,1,031775,4,2435.2,0,151,44
3,9,0,0,0,2,1,,10,2018,1,031776,4,2279.1,3672,143,11
3,9,3,0,0,6,1,,10,2018,1,031777,1,1820,3695,110,64
3,7,2,0,0,4,1,,10,2018,1,031778,1,2030.5,2538,105,60
3,9,2,0,0,4,1,,10,2018,1,031779,3,2335.3,3148,103,47
3,8,0,1,1,1,1,,10,2018,1,031780,3,1950.8,2322,149,29
3,9,2,0,0,4,1,,10,2018,1,031781,4,2264.8,2972,113,5
3,9,,,,,,1,10,2018,1,031782,3,1919.9,0,126,43
3,7,3,0,0,6,1,,10,2018,1,031783,3,2107,2873,106,61
3,9,3,0,0,5,1,,10,2018,1,031784,1,759.1,1590,128,28
3,7,0,0,0,2,1,,10,2018,1,031785,3,2348.7,6263,102,40
3,9,1,0,0,3,1,,10,2018,1,031786,4,2252.7,3755,111,10
3,8,,,,,,1,10,2018,1,031787,3,2087,0,139,8
3,7,0,0,0,2,1,,10,2018,1,031788,2,2270.4,3226,131,24
3,8,0,0,0,1,1,,10,2018,1,031789,3,2183.9,3212,102,14
3,9,0,1,1,3,3,,10,2018,1,031790,4,875.9,925,108,51
3,7,,,,,,1,10,2018,1,031791,2,1949,0,107,109
3,7,0,0,0,3,1,,10,2018,1,031792,4,2264.8,3020,119,8
3,7,,,,,,1,10,2018,1,031793,3,2224.8,0,141,27
3,7,2,0,0,4,1,,10,2018,1,031794,3,1950.8,2322,149,29
3,8,0,0,0,2,1,,10,2018,1,031795,3,2179.4,3077,102,42
3,9,1,0,0,2,1,,10,2018,1,031796,2,2686.4,3134,117,25
3,9,,,,,,1,10,2018,1,031797,1,1810.5,0,112,2
3,8,,,,,,1,10,2018,1,031798,3,2200.4,0,106,34
3,8,0,0,0,1,1,,10,2018,1,031799,4,1058.3,2041,123,16
3,9,,,,,,1,10,2018,1,031800,2,2095.8,0,107,31
3,8,0,0,0,3,1,,10,2018,1,031801,3,2064,2709,149,55
3,8,0,0,0,2,1,,10,2018,1,031802,2,2300.6,2761,146,21
3,9,,,,,,1,10,2018,1,031803,1,1961.8,0,140,1
3,9,,,,,,1,10,2018,1,031804,3,2676.3,0,135,20
3,7,,,,,,2,10,2018,1,031805,1,740.5,0,112,35
3,9,1,0,0,2,1,,10,2018,1,031806,3,2048.4,4325,136,10
3,7,,,,,,5,10,2018,5,031807,2,2040,0,109,57
3,8,,,,,,1,10,2018,1,031808,2,1999.7,0,117,37
3,7,0,0,0,1,1,,10,2018,1,031809,2,1941.8,3902,131,34
3,8,,,,,,2,10,2018,1,031811,3,2063.7,0,122,11
3,7,1,0,0,5,1,,10,2018,1,031812,3,2215.7,3190,150,21
3,7,,,,,,4,10,2018,1,031813,3,2087.2,0,142,6
3,9,2,0,0,4,1,,10,2018,1,031814,1,2030.5,2538,105,60
3,8,0,0,0,2,1,,10,2018,1,031815,1,2231.4,3506,125,14
3,9,3,0,0,5,1,,10,2018,1,031816,1,2027.6,2993,140,65
3,8,0,0,0,2,1,,10,2018,1,031818,1,2195.5,2986,116,19
3,9,0,0,0,1,1,,10,2018,1,031819,1,2231.4,3506,125,14
3,8,4,0,0,6,1,,10,2018,1,031820,4,2264.8,3850,119,5
3,7,,,,,,3,10,2018,1,031822,3,2124.9,0,142,5
3,7,,,,,,3,10,2018,1,031823,4,2381.2,0,129,6
3,8,0,0,0,2,1,,10,2018,1,031825,2,2180.7,3224,107,2
3,8,,,,,,1,10,2018,5,031826,3,2064,0,149,57
3,8,4,0,0,7,1,,10,2018,1,031827,1,2186.9,3701,101,103
3,8,0,0,0,2,1,,10,2018,1,031828,3,2548.7,3898,106,22
3,8,0,0,0,1,1,,10,2018,1,031830,3,1965.6,3112,121,51
3,9,0,0,0,1,1,,10,2018,1,031831,2,2427.7,3421,147,1
3,8,,,,,,1,10,2018,1,031832,3,2167.6,0,141,4
3,9,1,0,0,2,1,,10,2018,1,031833,3,2048.4,4171,136,8
3,7,0,0,0,1,1,,10,2018,1,031834,3,2087,3900,121,8
3,7,2,0,0,4,1,,10,2018,1,031835,3,2228.8,3343,102,16
3,7,1,0,0,4,1,,10,2018,1,031838,3,2213.8,3198,141,24
3,9,2,0,0,3,1,,10,2018,1,031840,2,2029.5,2283,127,12
3,7,,,,,,1,10,2018,1,031841,2,2270.4,0,133,22
3,8,,,,,,2,10,2018,1,031842,4,2354.8,0,108,22
3,8,,,,,,1,10,2018,1,031844,4,2264.8,0,119,5
3,7,,,,,,1,10,2018,98,031845,3,2044,0,126,12
3,8,1,0,0,3,1,,10,2018,1,031846,3,846.7,1223,120,1
3,8,,,,,,2,10,2018,1,031848,2,2344.6,0,127,21
3,8,,,,,,1,10,2018,1,031851,1,1948.6,0,110,61
3,9,,,,,,1,10,2018,1,031853,3,2224.8,0,135,25
3,7,0,0,0,1,1,,10,2018,1,031854,3,1934.5,2976,149,2
3,9,0,0,0,2,1,,10,2018,1,031855,4,2279.1,3672,143,11
3,7,,,,,,1,10,2018,1,031856,3,2268.9,0,149,18
3,8,0,0,0,2,1,,10,2018,1,031857,3,1932.7,2728,132,53
3,9,,,,,,1,10,2018,1,031858,4,2369.4,0,113,8
3,9,0,0,0,2,1,,10,2018,1,031859,1,1820,4003,148,60
3,7,0,0,0,1,1,,10,2018,1,031861,2,1986.8,2649,127,10
3,7,,,,,,2,10,2018,1,031862,1,2378.2,0,101,62
3,7,0,0,0,3,1,,10,2018,1,031863,2,2270.4,3689,117,25
3,8,0,0,0,1,1,,10,2018,1,031864,3,2099.9,2600,130,11
3,7,,,,,,1,10,2018,1,031865,3,2372.3,0,132,25
3,8,0,0,0,1,1,,10,2018,12,031866,2,1972,2229,134,31
3,7,0,0,0,2,1,,10,2018,1,031867,4,700.6,768,123,1
3,7,,,,,,1,10,2018,1,031868,2,748.6,0,109,93
3,8,1,0,0,3,1,,10,2018,1,031869,1,2168,4768,148,59
3,9,0,0,0,2,1,,10,2018,1,031870,3,2215.7,3224,135,21
3,9,1,0,0,3,1,,10,2018,1,031871,2,2270.4,4063,137,28
3,8,2,0,0,4,1,,10,2018,1,031872,1,2038.3,4026,110,2
3,7,,,,,,1,10,2018,1,031873,3,2046.4,0,103,4
3,7,0,0,0,2,1,,10,2018,1,031874,1,1820,3792,148,62
3,9,1,1,1,3,2,,10,2018,1,031875,3,2087,3900,121,8
3,8,,,,,,1,10,2018,1,031877,1,2186.9,0,124,102
3,7,0,0,0,2,1,,10,2018,1,031879,3,2117.2,3909,115,21
3,8,,,,,,2,10,2018,1,031881,4,2381.2,0,119,10
3,7,1,0,0,3,1,,10,2018,1,031882,3,2090.3,2928,122,1
3,8,,,,,,5,10,2018,1,031883,2,1941.8,0,133,33
3,8,0,0,0,1,1,,10,2018,1,031884,3,2359.4,3217,145,47
3,9,0,0,0,2,1,,10,2018,1,031885,4,1912.2,3560,123,33
3,8,,,,,,1,10,2018,1,031887,3,2177,0,144,28
3,8,0,0,0,2,1,,10,2018,1,031888,1,944.5,1998,105,150
